source_provider,unified_city,unified_district,unified_lat,unified_lon
Petrol_ofisi,Bitlis,Merkez,38.561032,27.556834
Petrol_ofisi,Bitlis,Soma,39.18006,27.640786
Petrol_ofisi,Bitlis,Şehzadeler,38.680332,27.505842
Petrol_ofisi,Bitlis,Yunusemre,38.6499791,27.3223174
Petrol_ofisi,Bitlis,Yunusemre,38.590399,27.354613
Petrol_ofisi,Bitlis,Yunusemre,38.613377,27.380092
Petrol_ofisi,Bitlis,Kırkağaç,39.099046,27.6764608
Petrol_ofisi,Bitlis,Kula,38.5405875,28.6405939
Petrol_ofisi,Bitlis,Kula,38.5569944,28.6079342
Petrol_ofisi,Bitlis,Yunusemre,38.6196025,27.3572724
Petrol_ofisi,Bitlis,Yunusemre,38.628271,27.3300784
Petrol_ofisi,Bitlis,Şehzadeler,38.6193607,27.4214791
Petrol_ofisi,Bitlis,Salihli,38.5077483,27.9913813
Petrol_ofisi,Bitlis,Merkez,38.649051,27.356119
Petrol_ofisi,Bitlis,Yunusemre,38.646946,27.354627
Petrol_ofisi,Bitlis,Salihli,38.487517,28.059526
Petrol_ofisi,Bitlis,Salihli,38.479406,28.07919
Petrol_ofisi,Bitlis,Salihli,38.4904726,28.1448225
Petrol_ofisi,Bitlis,Salihli,38.535809,28.103125
Petrol_ofisi,Bitlis,Salihli,38.490082,28.135372
Petrol_ofisi,Bitlis,Alaşehir,38.351155,28.522705
Petrol_ofisi,Bitlis,Sarıgöl,38.248186,28.70181
Petrol_ofisi,Bitlis,Salihli,38.4938309,28.1777891
Petrol_ofisi,Bitlis,Saruhanlı,38.7522266,27.6266523
Petrol_ofisi,Bitlis,Saruhanlı,38.741212,27.604663
Petrol_ofisi,Bitlis,Soma,39.197891,27.566788
Petrol_ofisi,Bitlis,Selendi,38.742915,28.869741
Petrol_ofisi,Bitlis,Demirci,39.167548,28.59913
Petrol_ofisi,Bitlis,Akhisar,38.965691,27.808028
Petrol_ofisi,Bitlis,Akhisar,38.986473,27.783562
Petrol_ofisi,Bitlis,Soma,39.187584,27.583347
Petrol_ofisi,Bitlis,Turgutlu,38.495107,27.7236375
Petrol_ofisi,Bitlis,Turgutlu,38.488834,27.692611
Petrol_ofisi,Bitlis,Salihli,38.686356,28.292097
Petrol_ofisi,Bitlis,Turgutlu,38.4901146,27.6469291
Petrol_ofisi,Bitlis,Turgutlu,38.4907448,27.7065831
Petrol_ofisi,Bitlis,Turgutlu,38.492538,27.675325
Petrol_ofisi,Bitlis,Alaşehir,38.182254,28.537402
Petrol_ofisi,Bitlis,Turgutlu,38.509997,27.8402
Petrol_ofisi,Bitlis,Şehzadeler,38.663465,27.450551
Petrol_ofisi,Bitlis,Soma,39.325474,27.63197
Petrol_ofisi,Bitlis,Yunusemre,38.6141816,27.3901525
Petrol_ofisi,Bitlis,Kula,38.5921969,28.8124525
Petrol_ofisi,Bitlis,Akhisar,38.92908,27.802871
Petrol_ofisi,Erzincan,Lüleburgaz,41.434912,27.582591
Petrol_ofisi,Erzincan,Babaeski,41.424234,27.118686
Petrol_ofisi,Erzincan,Babaeski,41.4276206,27.1025704
Petrol_ofisi,Erzincan,Babaeski,41.427401,27.106318
Petrol_ofisi,Erzincan,Lüleburgaz,41.363517,27.480739
Petrol_ofisi,Erzincan,Lüleburgaz,41.44596,27.587808
Petrol_ofisi,Erzincan,Merkez,41.7404269,27.2403363
Petrol_ofisi,Erzincan,Lüleburgaz,41.372274,27.340285
Petrol_ofisi,Erzincan,Merkez,41.7080504,27.2093259
Petrol_ofisi,Erzincan,Merkez,41.7276568,27.217075
Petrol_ofisi,Erzincan,Merkez,41.7333819,27.2239087
Petrol_ofisi,Erzincan,Vize,41.694487,27.945952
Petrol_ofisi,Erzincan,Vize,41.633257,28.089771
Petrol_ofisi,Erzincan,Merkez,41.693835,27.317113
Petrol_ofisi,Erzincan,Lüleburgaz,41.418313,27.216493
Petrol_ofisi,Erzincan,Lüleburgaz,41.409789,27.353874
Petrol_ofisi,Erzincan,Lüleburgaz,41.408328,27.343925
Petrol_ofisi,Erzincan,Lüleburgaz,41.3984059,27.3773155
Petrol_ofisi,Erzincan,Pınarhisar,41.6276694,27.4953418
Petrol_ofisi,Erzincan,Pınarhisar,41.628197,27.498599
Petrol_ofisi,Erzincan,Pınarhisar,41.62564,27.587726
Petrol_ofisi,Erzincan,Merkez,41.752748,27.217965
Petrol_ofisi,Erzincan,Vize,41.5482693,27.8175839
Petrol_ofisi,Erzincan,Lüleburgaz,41.364812,27.415622
Petrol_ofisi,Yozgat,Akdağmadeni,39.693865,35.875055
Petrol_ofisi,Yozgat,Çayıralan,39.303547,35.629865
Petrol_ofisi,Yozgat,Akdağmadeni,39.667193,35.873812
Petrol_ofisi,Yozgat,Sarıkaya,39.475554,35.370036
Petrol_ofisi,Yozgat,Şefaatli,39.501591,34.758372
Petrol_ofisi,Yozgat,Sorgun,39.802508,35.214921
Petrol_ofisi,Yozgat,Boğazlıyan,39.4727487,35.0963396
Petrol_ofisi,Yozgat,Merkez,39.8179299,34.7901389
Petrol_ofisi,Yozgat,Merkez,39.817844,34.789439
Petrol_ofisi,Trabzon,Akçaabat,41.012765,39.60959
Petrol_ofisi,Trabzon,Akçaabat,41.0207423,39.5772391
Petrol_ofisi,Trabzon,Araklı,40.9337155,40.0667869
Petrol_ofisi,Trabzon,Araklı,40.939655,40.055075
Petrol_ofisi,Trabzon,Ortahisar,40.96936,39.694167
Petrol_ofisi,Trabzon,Merkez,40.996216,39.673006
Petrol_ofisi,Trabzon,Çarşıbaşı,41.082596,39.376288
Petrol_ofisi,Trabzon,Çarşıbaşı,41.089999,39.389524
Petrol_ofisi,Trabzon,Merkez,40.9996431,39.7436762
Petrol_ofisi,Trabzon,Akçaabat,41.041979,39.551542
Petrol_ofisi,Trabzon,Ortahisar,40.997256,39.750277
Petrol_ofisi,Trabzon,Akçaabat,40.957807,39.600236
Petrol_ofisi,Trabzon,Dernekpazarı,40.803331,40.2500938
Petrol_ofisi,Trabzon,Akçaabat,41.000736,39.577688
Petrol_ofisi,Trabzon,Maçka,40.861477,39.680283
Petrol_ofisi,Trabzon,Ortahisar,40.9924483,39.7861943
Petrol_ofisi,Trabzon,Of,40.921156,40.346723
Petrol_ofisi,Trabzon,Ortahisar,40.970329,39.833832
Petrol_ofisi,Trabzon,Merkez,40.9333683,39.7303898
Petrol_ofisi,Trabzon,Maçka,40.813629,39.611423
Petrol_ofisi,Trabzon,Of,40.943401,40.261942
Petrol_ofisi,Trabzon,Of,40.937664,40.272502
Petrol_ofisi,Trabzon,Akçaabat,41.088683,39.489542
Petrol_ofisi,Trabzon,Akçaabat,40.995842,39.624015
Petrol_ofisi,Trabzon,Akçaabat,41.0086876,39.6215443
Petrol_ofisi,Trabzon,Sürmene,40.893864,40.109021
Petrol_ofisi,Trabzon,Sürmene,40.915,40.1081
Petrol_ofisi,Trabzon,Sürmene,40.913979,40.113662
Petrol_ofisi,Trabzon,Sürmene,40.914825,40.186298
Petrol_ofisi,Trabzon,Tonya,40.895922,39.294626
Petrol_ofisi,Trabzon,Araklı,40.910107,40.04235
Petrol_ofisi,Trabzon,Vakfıkebir,41.047186,39.254684
Petrol_ofisi,Trabzon,Araklı,40.9575,40.0209
Petrol_ofisi,Trabzon,Merkez,40.970078,39.833927
Petrol_ofisi,Trabzon,Akçaabat,41.007888,39.587588
Petrol_ofisi,Trabzon,Yomra,40.95459,39.864773
Petrol_ofisi,Düzce,Akçakoca,41.073847,31.109247
Petrol_ofisi,Düzce,Merkez,40.835936,31.158162
Petrol_ofisi,Düzce,Akçakoca,41.099166,31.226869
Petrol_ofisi,Düzce,Çilimli,40.849764,31.0586527
Petrol_ofisi,Düzce,Çilimli,40.881273,31.047747
Petrol_ofisi,Düzce,Cumayeri,40.867594,30.951907
Petrol_ofisi,Düzce,Merkez,40.828943,31.186853
Petrol_ofisi,Düzce,Kaynaşlı,40.789926,31.243034
Petrol_ofisi,Düzce,Merkez,40.851764,31.1239158
Petrol_ofisi,Düzce,Kaynaşlı,40.791355,31.238592
Petrol_ofisi,Düzce,Merkez,40.8364902,31.1678977
Petrol_ofisi,Düzce,Merkez,40.8420959,31.1249429
Petrol_ofisi,Düzce,Gölyaka,40.781359,30.99434
Petrol_ofisi,Düzce,Gölyaka,40.766708,31.001484
Petrol_ofisi,Düzce,Gümüşova,40.8536,30.9545
Petrol_ofisi,Düzce,Kaynaşlı,40.7733157,31.3214782
Petrol_ofisi,Düzce,Merkez,40.900297,31.158771
Petrol_ofisi,Düzce,Merkez,40.797388,31.126927
Petrol_ofisi,Düzce,Merkez,40.831141,31.169027
Petrol_ofisi,Düzce,Merkez,40.8664212,31.1677004
Petrol_ofisi,Düzce,Merkez,40.7852127,31.1190409
Petrol_ofisi,Düzce,Merkez,40.848461,31.193701
Petrol_ofisi,Van,Edremit,38.4810842,43.3609699
Petrol_ofisi,Van,Edremit,38.439267,43.317917
Petrol_ofisi,Van,Erciş,39.0268,43.3537
Petrol_ofisi,Van,Erciş,39.008694,43.321056
Petrol_ofisi,Van,Merkez,38.47739,43.355863
Petrol_ofisi,Van,İpekyolu,38.4823467,43.3911582
Petrol_ofisi,Van,İpekyolu,38.500195,43.373064
Petrol_ofisi,Van,Gevaş,38.305125,43.129626
Petrol_ofisi,Van,Tuşba,38.5376,43.3382
Petrol_ofisi,Van,Tuşba,38.512952,43.374371
Petrol_ofisi,Van,Muradiye,38.983314,43.557689
Petrol_ofisi,Van,Tuşba,38.5131139,43.3753135
Petrol_ofisi,Van,Gevaş,38.3092677,43.1210688
Petrol_ofisi,Ordu,Akkuş,40.798775,37.014511
Petrol_ofisi,Ordu,Merkez,40.9688102,37.8971397
Petrol_ofisi,Ordu,Altınordu,40.979628,37.894911
Petrol_ofisi,Ordu,Ünye,41.038909,37.127544
Petrol_ofisi,Ordu,Altınordu,40.951806,37.893319
Petrol_ofisi,Ordu,Fatsa,41.030661,37.484721
Petrol_ofisi,Ordu,Ünye,41.144361,37.261602
Petrol_ofisi,Ordu,Gölköy,40.68566,37.612957
Petrol_ofisi,Ordu,Gülyalı,40.967341,38.052973
Petrol_ofisi,Ordu,Fatsa,41.026493,37.563926
Petrol_ofisi,Ordu,Perşembe,41.058902,37.778547
Petrol_ofisi,Ordu,Perşembe,41.0859004,37.7778694
Petrol_ofisi,Ordu,Altınordu,40.9403626,37.8875466
Petrol_ofisi,Ordu,Altınordu,40.9751952,37.9245277
Petrol_ofisi,Ordu,Altınordu,41.002154,37.871077
Petrol_ofisi,Ordu,Kumru,40.875682,37.264321
Petrol_ofisi,Ordu,Fatsa,41.017963,37.520363
Petrol_ofisi,Ordu,Mesudiye,40.462292,37.773998
Petrol_ofisi,Ordu,Ünye,41.114832,37.318367
Petrol_ofisi,Ordu,Altınordu,40.9410081,37.8888176
Petrol_ofisi,Ordu,Altınordu,40.9724941,37.9270671
Petrol_ofisi,Ordu,Akkuş,40.792252,37.01839
Petrol_ofisi,Ordu,Altınordu,41.0143596,37.8377662
Petrol_ofisi,Ordu,Ünye,41.142826,37.287638
Petrol_ofisi,Ordu,Ünye,40.985174,37.161012
Petrol_ofisi,Ordu,Korgan,40.843181,37.35111
Petrol_ofisi,Ordu,Gülyalı,40.9765625,37.9925959
Petrol_ofisi,Ordu,Gülyalı,40.976604,38.008332
Petrol_ofisi,Ordu,Ünye,41.1087978,37.3529806
Petrol_ofisi,Ordu,Altınordu,40.932778,37.867483
Petrol_ofisi,Muş,Malazgirt,39.147432,42.535378
Petrol_ofisi,Muş,Merkez,38.7586111,41.4996446
Petrol_ofisi,Muş,Varto,39.159912,41.451702
Petrol_ofisi,Muş,Merkez,38.749569,41.503226
Petrol_ofisi,Muş,Hasköy,38.68987,41.692375
Petrol_ofisi,Kars,Akyaka,40.741393,43.597939
Petrol_ofisi,Kars,Arpaçay,40.852065,43.31882
Petrol_ofisi,Kars,Arpaçay,40.846605,43.328819
Petrol_ofisi,Kars,Arpaçay,40.834173,43.323174
Petrol_ofisi,Kars,Merkez,40.596412,43.092006
Petrol_ofisi,Kars,Merkez,40.5806509,43.071586
Petrol_ofisi,Kars,Kagızman,40.1464801,43.1230055
Petrol_ofisi,Kars,Kağızman,40.151686,43.116494
Petrol_ofisi,Kars,Merkez,40.5203,42.9625
Petrol_ofisi,Kars,Merkez,40.5847169,43.0944536
Petrol_ofisi,Kars,Merkez,40.609305,43.10104
Petrol_ofisi,Kars,Merkez,40.5772386,43.102026
Petrol_ofisi,Kars,Merkez,40.610695,43.097721
Petrol_ofisi,Kars,Sarıkamış,40.340055,42.587542
Petrol_ofisi,Kars,Selim,40.461825,42.768573
Petrol_ofisi,Kars,Susuz,40.75135,43.151684
Petrol_ofisi,Muğla,Milas,37.2267295,27.6683763
Petrol_ofisi,Muğla,Seydikemer,36.4740245,29.3002685
Petrol_ofisi,Muğla,Milas,37.4185458,27.6087308
Petrol_ofisi,Muğla,Köyceğiz,36.9101389,28.7419034
Petrol_ofisi,Muğla,Milas,37.163985,27.589518
Petrol_ofisi,Muğla,Bodrum,37.0415396,27.4356073
Petrol_ofisi,Muğla,Dalaman,36.8119939,28.8056439
Petrol_ofisi,Muğla,Ortaca,36.835584,28.646692
Petrol_ofisi,Muğla,Datça,36.7485665,27.6647619
Petrol_ofisi,Muğla,Köyceğiz,36.984851,28.613067
Petrol_ofisi,Muğla,Seydikemer,36.86349,29.615058
Petrol_ofisi,Muğla,Fethiye,36.624442,29.130323
Petrol_ofisi,Muğla,Ortaca,36.820564,28.796699
Petrol_ofisi,Muğla,Fethiye,36.7590623,28.9557953
Petrol_ofisi,Muğla,Fethiye,36.758126,28.934818
Petrol_ofisi,Muğla,Ula,37.051338,28.355541
Petrol_ofisi,Muğla,Bodrum,37.0639374,27.251312
Petrol_ofisi,Muğla,Bodrum,37.1060326,27.3653898
Petrol_ofisi,Muğla,Merkez,36.651232,29.132167
Petrol_ofisi,Muğla,Bodrum,37.047161,27.396626
Petrol_ofisi,Muğla,Marmaris,36.8332144,28.1527603
Petrol_ofisi,Muğla,Marmaris,36.792367,28.219276
Petrol_ofisi,Muğla,Seydikemer,36.54106,29.3808
Petrol_ofisi,Muğla,Seydikemer,36.4541204,29.2894965
Petrol_ofisi,Muğla,Fethiye,36.646254,29.195319
Petrol_ofisi,Muğla,Fethiye,36.680272,29.122784
Petrol_ofisi,Muğla,Seydikemer,36.3566,29.3136
Petrol_ofisi,Muğla,Kavaklıdere,37.454645,28.322819
Petrol_ofisi,Muğla,Ula,37.098972,28.378084
Petrol_ofisi,Muğla,Ula,37.0113142,28.4997181
Petrol_ofisi,Muğla,Ula,37.017029,28.451948
Petrol_ofisi,Muğla,Bodrum,37.050249,27.385204
Petrol_ofisi,Muğla,Köyceğiz,36.9668185,28.6882574
Petrol_ofisi,Muğla,Köyceğiz,36.961538,28.725629
Petrol_ofisi,Muğla,Seydikemer,36.3424626,29.2953644
Petrol_ofisi,Muğla,Fethiye,36.6481532,29.1239543
Petrol_ofisi,Muğla,Marmaris,36.8581983,28.2555631
Petrol_ofisi,Muğla,Marmaris,36.857467,28.272862
Petrol_ofisi,Muğla,Milas,37.227601,27.691901
Petrol_ofisi,Muğla,Milas,37.34897,27.714561
Petrol_ofisi,Muğla,Milas,37.2895611,27.7814721
Petrol_ofisi,Muğla,Milas,37.288055,27.800967
Petrol_ofisi,Muğla,Milas,37.3244453,27.7805895
Petrol_ofisi,Muğla,Bodrum,37.015129,27.268173
Petrol_ofisi,Muğla,Menteşe,37.2079947,28.3578844
Petrol_ofisi,Muğla,Menteşe,37.1897644,28.3701906
Petrol_ofisi,Muğla,Menteşe,37.1766407,28.4254442
Petrol_ofisi,Muğla,Menteşe,37.207378,28.339614
Petrol_ofisi,Muğla,Merkez,37.1695773,28.3874938
Petrol_ofisi,Muğla,Bodrum,37.1108,27.6575
Petrol_ofisi,Muğla,Bodrum,37.1073,27.6657
Petrol_ofisi,Muğla,Milas,37.033363,27.952301
Petrol_ofisi,Muğla,Ortaca,36.8318701,28.7793175
Petrol_ofisi,Muğla,Ortaca,36.834552,28.773601
Petrol_ofisi,Muğla,Bodrum,37.049089,27.343661
Petrol_ofisi,Muğla,Milas,37.288956,27.777111
Petrol_ofisi,Muğla,Milas,37.386951,27.662741
Petrol_ofisi,Muğla,Seydikemer,36.639206,29.343004
Petrol_ofisi,Muğla,Fethiye,36.639637,29.343104
Petrol_ofisi,Muğla,Marmaris,36.940316,28.2812564
Petrol_ofisi,Muğla,Bodrum,37.065837,27.46406
Petrol_ofisi,Muğla,Bodrum,37.0072914,27.2663478
Petrol_ofisi,Muğla,Bodrum,37.030277,27.299835
Petrol_ofisi,Muğla,Ula,37.113927,28.388425
Petrol_ofisi,Muğla,Bodrum,37.1120559,27.3228113
Petrol_ofisi,Muğla,Bodrum,37.098946,27.308556
Petrol_ofisi,Muğla,Yatağan,37.329134,28.162989
Petrol_ofisi,Muğla,Yatağan,37.3533933,28.1555074
Petrol_ofisi,Muğla,Yatağan,37.3298,28.1634
Petrol_ofisi,Muğla,Yatağan,37.3406607,28.1357302
Petrol_ofisi,Muğla,Yatağan,37.3041933,27.9863737
Petrol_ofisi,Muğla,Bodrum,37.0552696,27.4578813
Petrol_ofisi,Çorum,Alaca,40.169176,34.861584
Petrol_ofisi,Çorum,Kargı,41.095699,34.418898
Petrol_ofisi,Çorum,Sungurlu,40.142611,34.278305
Petrol_ofisi,Çorum,Merkez,40.5224764,34.9157961
Petrol_ofisi,Çorum,Merkez,40.552925,34.933578
Petrol_ofisi,Çorum,Merkez,40.4603163,34.8474931
Petrol_ofisi,Çorum,Alaca,40.275048,34.80189
Petrol_ofisi,Çorum,İskilip,40.7156203,34.4849354
Petrol_ofisi,Çorum,Kargı,41.137435,34.46756
Petrol_ofisi,Çorum,Oğuzlar,40.756037,34.702231
Petrol_ofisi,Çorum,Osmancık,40.970234,34.839404
Petrol_ofisi,Çorum,Merkez,40.583992,34.929193
Petrol_ofisi,Çorum,Merkez,40.570445,34.990181
Petrol_ofisi,Çorum,Sungurlu,40.1747972,34.4077703
Petrol_ofisi,Gümüşhane,Artuklu,37.141362,40.86435
Petrol_ofisi,Gümüşhane,Artuklu,37.320821,40.727293
Petrol_ofisi,Gümüşhane,Kızıltepe,37.19153,40.550086
Petrol_ofisi,Gümüşhane,Artuklu,37.3243088,40.7194404
Petrol_ofisi,Gümüşhane,Merkez,37.1978197,40.6015368
Petrol_ofisi,Gümüşhane,Artuklu,37.3332897,40.770919
Petrol_ofisi,Gümüşhane,Midyat,37.4232542,41.3443407
Petrol_ofisi,Gümüşhane,Nusaybin,37.085887,41.28808
Petrol_ofisi,Gümüşhane,Artuklu,37.2729,40.685432
Petrol_ofisi,Gümüşhane,Artuklu,37.350651,40.660314
Petrol_ofisi,Zonguldak,Alaplı,41.178598,31.382502
Petrol_ofisi,Zonguldak,Gökçebey,41.352635,32.089758
Petrol_ofisi,Zonguldak,Devrek,41.254273,32.020721
Petrol_ofisi,Zonguldak,Kilimli,41.50584,31.885431
Petrol_ofisi,Zonguldak,Merkez,41.3572188,32.0135487
Petrol_ofisi,Zonguldak,Çaycuma,41.501169,32.160507
Petrol_ofisi,Zonguldak,Çaycuma,41.4338658,32.093502
Petrol_ofisi,Zonguldak,Çaycuma,41.424944,32.093249
Petrol_ofisi,Zonguldak,Devrek,41.208162,31.95398
Petrol_ofisi,Zonguldak,Çaycuma,41.523782,32.092582
Petrol_ofisi,Zonguldak,Gökçebey,41.309442,32.153622
Petrol_ofisi,Zonguldak,Ereğli,41.2691426,31.4374382
Petrol_ofisi,Zonguldak,Ereğli,41.259658,31.436006
Petrol_ofisi,Zonguldak,Ereğli,41.271922,31.505622
Petrol_ofisi,Zonguldak,Merkez,41.385271,31.94025
Petrol_ofisi,Zonguldak,Merkez,41.4517313,31.7585812
Petrol_ofisi,Zonguldak,Merkez,41.451266,31.75791
Petrol_ofisi,Bursa,Osmangazi,40.288222,29.056139
Petrol_ofisi,Bursa,Kestel,40.196561,29.353711
Petrol_ofisi,Bursa,Merkez,40.192237,29.143528
Petrol_ofisi,Bursa,Karabüktafakemalpaşa,40.041999,28.399732
Petrol_ofisi,Bursa,Osmangazi,40.22036,29.086089
Petrol_ofisi,Bursa,Kestel,40.211028,29.275362
Petrol_ofisi,Bursa,Osmangazi,40.262811,29.054782
Petrol_ofisi,Bursa,Nilüfer,40.211138,28.970656
Petrol_ofisi,Bursa,Nilüfer,40.2300974,28.9643973
Petrol_ofisi,Bursa,Osmangazi,40.220556,29.054444
Petrol_ofisi,Bursa,Yıldırım,40.1913254,29.0822208
Petrol_ofisi,Bursa,Osmangazi,40.2094371,29.061601
Petrol_ofisi,Bursa,Merkez,40.2119163,29.2738342
Petrol_ofisi,Bursa,Nilüfer,40.2128927,29.0007127
Petrol_ofisi,Bursa,Nilüfer,40.2246,28.9916
Petrol_ofisi,Bursa,Büyükorhan,39.7836,28.897
Petrol_ofisi,Bursa,İznik,40.467646,29.666102
Petrol_ofisi,Bursa,Nilüfer,40.1800918,28.9150067
Petrol_ofisi,Bursa,Nilüfer,40.177436,28.90325
Petrol_ofisi,Bursa,Nilüfer,40.2192512,28.7616577
Petrol_ofisi,Bursa,Karacabey,40.2472397,28.1932979
Petrol_ofisi,Bursa,Osmangazi,40.2621,29.0989
Petrol_ofisi,Bursa,Osmangazi,40.270818,29.087468
Petrol_ofisi,Bursa,Merkez,40.2058208,28.9961834
Petrol_ofisi,Bursa,Osmangazi,40.331822,29.086924
Petrol_ofisi,Bursa,İznik,40.482848,29.724821
Petrol_ofisi,Bursa,Osmangazi,40.257958,28.953015
Petrol_ofisi,Bursa,Mudanya,40.350431,28.688547
Petrol_ofisi,Bursa,Nilüfer,40.2736959,28.9418697
Petrol_ofisi,Bursa,Orhangazi,40.448326,29.273336
Petrol_ofisi,Bursa,Gemlik,40.390949,29.1355151
Petrol_ofisi,Bursa,Gemlik,40.422928,29.154032
Petrol_ofisi,Bursa,Nilüfer,40.226294,28.846646
Petrol_ofisi,Bursa,Osmangazi,40.3299204,29.0206651
Petrol_ofisi,Bursa,Gürsu,40.2060794,29.1899206
Petrol_ofisi,Bursa,Gürsu,40.201087,29.1839506
Petrol_ofisi,Bursa,Yıldırım,40.191893,29.137066
Petrol_ofisi,Bursa,Harmancık,39.675614,29.14502
Petrol_ofisi,Bursa,Harmancık,39.680796,29.166306
Petrol_ofisi,Bursa,Nilüfer,40.181103,28.796421
Petrol_ofisi,Bursa,Karacabey,40.205503,28.306725
Petrol_ofisi,Bursa,Osmangazi,40.2171444,29.0125056
Petrol_ofisi,Bursa,Nilüfer,40.227743,28.9879563
Petrol_ofisi,Bursa,İnegöl,40.0744,29.5351
Petrol_ofisi,Bursa,İnegöl,40.072997,29.473474
Petrol_ofisi,Bursa,İnegöl,40.092902,29.488439
Petrol_ofisi,Bursa,İnegöl,40.0913322,29.5153746
Petrol_ofisi,Bursa,İnegöl,40.037143,29.660702
Petrol_ofisi,Bursa,İnegöl,40.079622,29.517644
Petrol_ofisi,Bursa,İnegöl,40.082085,29.52536
Petrol_ofisi,Bursa,İnegöl,40.09737,29.480867
Petrol_ofisi,Bursa,İnegöl,40.092252,29.499159
Petrol_ofisi,Bursa,İnegöl,39.972906,29.658686
Petrol_ofisi,Bursa,İnegöl,40.130309,29.421484
Petrol_ofisi,Bursa,İnegöl,40.0778117,29.5215979
Petrol_ofisi,Bursa,Osmangazi,40.1856148,29.0695497
Petrol_ofisi,Bursa,Nilüfer,40.223344,28.815311
Petrol_ofisi,Bursa,İnegöl,40.043319,29.5064
Petrol_ofisi,Bursa,Osmangazi,40.233993,29.063164
Petrol_ofisi,Bursa,Nilüfer,40.2144651,28.7396582
Petrol_ofisi,Bursa,İznik,40.4376998,29.7195699
Petrol_ofisi,Bursa,İznik,40.452366,29.707329
Petrol_ofisi,Bursa,İznik,40.424583,29.719528
Petrol_ofisi,Bursa,Karacabey,40.2024349,28.3524857
Petrol_ofisi,Bursa,Karacabey,40.205778,28.349911
Petrol_ofisi,Bursa,Karacabey,40.18448,28.35542
Petrol_ofisi,Bursa,Karacabey,40.198385,28.352594
Petrol_ofisi,Bursa,Karacabey,40.22957,28.369027
Petrol_ofisi,Bursa,Osmangazi,40.2827317,29.0540456
Petrol_ofisi,Bursa,Merkez,40.1756772,28.8467751
Petrol_ofisi,Bursa,Keleş,39.918871,29.224094
Petrol_ofisi,Bursa,Kestel,40.197561,29.20341
Petrol_ofisi,Bursa,Osmangazi,40.199848,29.041381
Petrol_ofisi,Bursa,Gemlik,40.4454214,29.1360804
Petrol_ofisi,Bursa,Gemlik,40.469982,29.104336
Petrol_ofisi,Bursa,Osmangazi,40.2527494,29.0635749
Petrol_ofisi,Bursa,İnegöl,40.060946,29.5804122
Petrol_ofisi,Bursa,Osmangazi,40.201315,29.048938
Petrol_ofisi,Bursa,İnegöl,39.955242,29.679601
Petrol_ofisi,Bursa,Mudanya,40.355366,28.916068
Petrol_ofisi,Bursa,Osmangazi,40.2254754,28.9919262
Petrol_ofisi,Bursa,Mudanya,40.3046564,28.938653
Petrol_ofisi,Bursa,Karabüktafakemalpaşa,40.030643,28.336853
Petrol_ofisi,Bursa,Nilüfer,40.205714,28.991594
Petrol_ofisi,Bursa,Nilüfer,40.214371,28.910608
Petrol_ofisi,Bursa,Nilüfer,40.21176,28.944685
Petrol_ofisi,Bursa,Orhaneli,40.0399127,28.8971337
Petrol_ofisi,Bursa,Orhaneli,39.942696,28.92969
Petrol_ofisi,Bursa,Orhaneli,39.900592,28.985723
Petrol_ofisi,Bursa,Orhaneli,40.027354,28.891691
Petrol_ofisi,Bursa,Osmangazi,40.152117,28.974632
Petrol_ofisi,Bursa,Orhangazi,40.468494,29.297229
Petrol_ofisi,Bursa,Orhangazi,40.465813,29.296373
Petrol_ofisi,Bursa,Yenişehir,40.186113,29.63457
Petrol_ofisi,Bursa,Yıldırım,40.196716,29.159808
Petrol_ofisi,Bursa,İnegöl,39.9867,29.6116
Petrol_ofisi,Bursa,Nilüfer,40.214503,28.900517
Petrol_ofisi,Bursa,Osmangazi,40.2520819,29.0666404
Petrol_ofisi,Bursa,Orhangazi,40.390599,29.459366
Petrol_ofisi,Bursa,İnegöl,40.091194,29.515056
Petrol_ofisi,Bursa,İnegöl,40.097918,29.511656
Petrol_ofisi,Bursa,Karacabey,40.231459,28.517846
Petrol_ofisi,Bursa,Nilüfer,40.2006126,28.9468598
Petrol_ofisi,Bursa,Karacabey,40.19881,28.422647
Petrol_ofisi,Bursa,Nilüfer,40.2165981,28.8716154
Petrol_ofisi,Bursa,Osmangazi,40.19211,29.072819
Petrol_ofisi,Bursa,Orhangazi,40.505215,29.3966
Petrol_ofisi,Bursa,Yıldırım,40.191812,29.117708
Petrol_ofisi,Bursa,Orhangazi,40.420247,29.308106
Petrol_ofisi,Bursa,Yenişehir,40.255652,29.647827
Petrol_ofisi,Bursa,Yenişehir,40.247383,29.671717
Petrol_ofisi,Bursa,Yenişehir,40.23623,29.427322
Petrol_ofisi,Bursa,Yenişehir,40.2637447,29.647241
Petrol_ofisi,Bursa,Yenişehir,40.270854,29.741729
Petrol_ofisi,Bursa,Osmangazi,40.245525,29.089499
Petrol_ofisi,Bursa,Yıldırım,40.1990681,29.1878451
Petrol_ofisi,Bursa,Yıldırım,40.191839,29.0877
Petrol_ofisi,Bursa,Karabüktafakemalpaşa,40.033304,28.387067
Petrol_ofisi,Bursa,Osmangazi,40.253795,29.017976
Petrol_ofisi,Bursa,Yıldırım,40.2034149,29.1054718
Petrol_ofisi,Diyarbakır,Bağlar,37.9027698,40.2137396
Petrol_ofisi,Diyarbakır,Merkez,37.902272,40.2134408
Petrol_ofisi,Diyarbakır,Yenişehir,38.009179,40.1144062
